year,review
2021,"I’ve self educated since 7th grade, I would have died to have had this 20 yrs ago. I had to work full time since I was 14 and I’m a single dad now, this is wonderful! I’ve had to countlessly go back, time and time again: Example: Studying Physics, I can see the theory in my mind, but had to figure out what kind of mathematical approach to quantify things. I self taught trig, pre-cal and cal, but didn’t know about pure mathematics. It saves so much time to have a path to build on. I’m completely stoked, and when my daughter goes to bed, the two hrs I get are highly prized times for me. So having a lesson planned out for me dames me incredible time and frustration. This app is a god send! Thank-you! You  just don’t know how much I appreciate the (chance) to learn."
2021,"Fun interactive, with an amazingly informative wiki"
2021,"This user friendly app is an excellent way to sharpen your skills while keeping your mind sharp, and it is fun!"
2021,"I love this app so much. Heading back to college very soon, this has been a game-changer and refreshed my memory for math courses. I’m not the strongest in math, but this app allows me to get mini-lessons daily."
2021,Really like this app. Great for visual learners.
2021,"I love it it allows me to think, strengthen, and exercise my Mind in different areas."
2021,The interactivity helps TONS compared to everything else
2021,"I’m learning geometry in middle school and I’m already taking high school classes so in the eighth grade I am ahead by two years, taking sophomore classes with brilliant."
2021,"Now knowing a bunch of stuff ahead of my grade, helped me A LOT. This app is magnificent, it may seem hard at first but it is very addicting once you get a hang of it"
2021,"Aesthetically Pleasing 
Easy graphics that flow good with the UX 
Great way to keep me focused and spend 10 mins exercising my Mind!!!"
2021,It is a great app to learn something everyday.
2021,"Being in my mid 40’s, was looking to stimulate more of my mental side but have been out of the game for awhile. Like most, the knowledge I have and use is strong but what I learned a long time ago and haven’t used is hit and miss. Brilliant is great from the start… interactive, well thought out, and well executed.  At 15 minutes a night it easily fits into my evening routine. Also… the use of email communication is nice and not burdensome - an interactive lesson on a random topic, click to open app and continue or delete email and you won’t continuously be bombarded with emails."
2021,Great app
2021,I wish it were cheaper to subscribe because I would in a heartbeat. It’s the best way to start my day and keep my mind sharp!
2021,Daiky challeges are great
2021,I love the way this app teaches.  It seems to flow easier with the way I personally process information.  I recommend anyone at least give it a shot.
2021,The app is good and runs smoothly. I revise because I graduated college six years ago. Very helpful.
2021,Great platform all around and good goal
2021,I am learning something I should have learned a long time ago
2021,Really good!
2021,Dealing only with designer magnetics.
2021,:)
2021,"I’m a computer science major and I know how to code but I had the hardest time trying to understand the logic behind my code and how to improve it. This app, though, helped me so much with that. It gave the perfect examples and explained everything perfectly. I’ve already taken three courses and loved every one of them. Definitely recommend trying if your in the same situation!"
